p, k, repitition, day
0.000000,0.530000,17,0,5
0.000000,0.530000,17,1,5
0.000000,0.530000,17,2,5
0.000000,0.530000,17,3,5
0.000000,0.530000,17,4,5
0.000000,0.530000,17,5,5
0.000000,0.530000,17,6,5
0.000000,0.530000,17,7,5
0.000000,0.530000,17,8,5
0.000000,0.530000,17,9,5
0.000000,0.540000,17,0,5
0.000000,0.540000,17,1,5
0.000000,0.540000,17,2,5
0.000000,0.540000,17,3,5
0.000000,0.540000,17,4,5
0.000000,0.540000,17,5,5
0.000000,0.540000,17,6,5
0.000000,0.540000,17,7,5
0.000000,0.540000,17,8,5
0.000000,0.540000,17,9,5
0.000000,0.550000,17,0,5
0.000000,0.550000,17,1,5
0.000000,0.550000,17,2,5
0.000000,0.550000,17,3,5
0.000000,0.550000,17,4,5
0.000000,0.550000,17,5,5
0.000000,0.550000,17,6,5
0.000000,0.550000,17,7,5
0.000000,0.550000,17,8,5
0.000000,0.550000,17,9,5
0.000000,0.560000,17,0,5
0.000000,0.560000,17,1,5
0.000000,0.560000,17,2,5
0.000000,0.560000,17,3,5
0.000000,0.560000,17,4,5
0.000000,0.560000,17,5,5
0.000000,0.560000,17,6,5
0.000000,0.560000,17,7,5
0.000000,0.560000,17,8,5
0.000000,0.560000,17,9,5
0.000000,0.570000,17,0,5
0.000000,0.570000,17,1,5
0.000000,0.570000,17,2,5
0.000000,0.570000,17,3,5
0.000000,0.570000,17,4,5
0.000000,0.570000,17,5,5
0.000000,0.570000,17,6,5
0.000000,0.570000,17,7,5
0.000000,0.570000,17,8,5
0.000000,0.570000,17,9,5
0.000000,0.580000,17,0,5
0.000000,0.580000,17,1,5
0.000000,0.580000,17,2,5
0.000000,0.580000,17,3,5
0.000000,0.580000,17,4,5
0.000000,0.580000,17,5,5
0.000000,0.580000,17,6,5
0.000000,0.580000,17,7,5
0.000000,0.580000,17,8,5
0.000000,0.580000,17,9,5
0.000000,0.590000,17,0,5
0.000000,0.590000,17,1,5
0.000000,0.590000,17,2,5
0.000000,0.590000,17,3,5
0.000000,0.590000,17,4,5
0.000000,0.590000,17,5,5
0.000000,0.590000,17,6,5
0.000000,0.590000,17,7,5
0.000000,0.590000,17,8,5
0.000000,0.590000,17,9,5
0.000000,0.600000,17,0,5
0.000000,0.600000,17,1,5
0.000000,0.600000,17,2,5
0.000000,0.600000,17,3,5
0.000000,0.600000,17,4,5
0.000000,0.600000,17,5,5
0.000000,0.600000,17,6,5
0.000000,0.600000,17,7,5
0.000000,0.600000,17,8,5
0.000000,0.600000,17,9,5
0.000000,0.610000,17,0,5
0.000000,0.610000,17,1,5
0.000000,0.610000,17,2,5
0.000000,0.610000,17,3,5
0.000000,0.610000,17,4,5
0.000000,0.610000,17,5,5
0.000000,0.610000,17,6,5
0.000000,0.610000,17,7,5
0.000000,0.610000,17,8,5
0.000000,0.610000,17,9,5
0.000000,0.620000,17,0,5
0.000000,0.620000,17,1,5
0.000000,0.620000,17,2,5
0.000000,0.620000,17,3,5
0.000000,0.620000,17,4,5
0.000000,0.620000,17,5,5
0.000000,0.620000,17,6,5
0.000000,0.620000,17,7,5
0.000000,0.620000,17,8,5
0.000000,0.620000,17,9,5
0.000000,0.630000,17,0,5
0.000000,0.630000,17,1,5
0.000000,0.630000,17,2,5
0.000000,0.630000,17,3,5
0.000000,0.630000,17,4,5
0.000000,0.630000,17,5,5
0.000000,0.630000,17,6,5
0.000000,0.630000,17,7,5
0.000000,0.630000,17,8,5
0.000000,0.630000,17,9,5
0.000000,0.640000,17,0,5
0.000000,0.640000,17,1,5
0.000000,0.640000,17,2,5
0.000000,0.640000,17,3,5
0.000000,0.640000,17,4,5
0.000000,0.640000,17,5,5
0.000000,0.640000,17,6,5
0.000000,0.640000,17,7,5
0.000000,0.640000,17,8,5
0.000000,0.640000,17,9,5
0.000000,0.650000,17,0,5
0.000000,0.650000,17,1,5
0.000000,0.650000,17,2,5
0.000000,0.650000,17,3,5
0.000000,0.650000,17,4,5
0.000000,0.650000,17,5,5
0.000000,0.650000,17,6,5
0.000000,0.650000,17,7,5
0.000000,0.650000,17,8,5
0.000000,0.650000,17,9,5
0.000000,0.660000,17,0,5
0.000000,0.660000,17,1,5
0.000000,0.660000,17,2,5
0.000000,0.660000,17,3,5
0.000000,0.660000,17,4,5
0.000000,0.660000,17,5,5
0.000000,0.660000,17,6,5
0.000000,0.660000,17,7,5
0.000000,0.660000,17,8,5
0.000000,0.660000,17,9,5
0.000000,0.670000,17,0,5
0.000000,0.670000,17,1,5
0.000000,0.670000,17,2,5
0.000000,0.670000,17,3,5
0.000000,0.670000,17,4,5
0.000000,0.670000,17,5,5
0.000000,0.670000,17,6,5
0.000000,0.670000,17,7,5
0.000000,0.670000,17,8,5
0.000000,0.670000,17,9,5
0.000000,0.680000,17,0,5
0.000000,0.680000,17,1,5
0.000000,0.680000,17,2,5
0.000000,0.680000,17,3,5
0.000000,0.680000,17,4,5
0.000000,0.680000,17,5,5
0.000000,0.680000,17,6,5
0.000000,0.680000,17,7,5
0.000000,0.680000,17,8,5
0.000000,0.680000,17,9,5
0.000000,0.690000,17,0,5
0.000000,0.690000,17,1,5
0.000000,0.690000,17,2,5
0.000000,0.690000,17,3,5
0.000000,0.690000,17,4,5
0.000000,0.690000,17,5,5
0.000000,0.690000,17,6,5
0.000000,0.690000,17,7,5
0.000000,0.690000,17,8,5
0.000000,0.690000,17,9,5
0.000000,0.700000,17,0,5
0.000000,0.700000,17,1,5
0.000000,0.700000,17,2,5
0.000000,0.700000,17,3,5
0.000000,0.700000,17,4,5
0.000000,0.700000,17,5,5
0.000000,0.700000,17,6,5
0.000000,0.700000,17,7,5
0.000000,0.700000,17,8,5
0.000000,0.700000,17,9,5
0.000000,0.710000,17,0,5
0.000000,0.710000,17,1,5
0.000000,0.710000,17,2,5
0.000000,0.710000,17,3,5
0.000000,0.710000,17,4,5
0.000000,0.710000,17,5,5
0.000000,0.710000,17,6,5
0.000000,0.710000,17,7,5
0.000000,0.710000,17,8,5
0.000000,0.710000,17,9,5
0.000000,0.720000,17,0,5
0.000000,0.720000,17,1,5
0.000000,0.720000,17,2,5
0.000000,0.720000,17,3,5
0.000000,0.720000,17,4,5
0.000000,0.720000,17,5,5
0.000000,0.720000,17,6,5
0.000000,0.720000,17,7,5
0.000000,0.720000,17,8,5
0.000000,0.720000,17,9,5
0.000000,0.730000,17,0,5
0.000000,0.730000,17,1,5
0.000000,0.730000,17,2,5
0.000000,0.730000,17,3,5
0.000000,0.730000,17,4,5
0.000000,0.730000,17,5,5
0.000000,0.730000,17,6,5
0.000000,0.730000,17,7,5
0.000000,0.730000,17,8,5
0.000000,0.730000,17,9,5
0.000000,0.740000,17,0,5
0.000000,0.740000,17,1,5
0.000000,0.740000,17,2,5
0.000000,0.740000,17,3,5
0.000000,0.740000,17,4,5
0.000000,0.740000,17,5,5
0.000000,0.740000,17,6,5
0.000000,0.740000,17,7,5
0.000000,0.740000,17,8,5
0.000000,0.740000,17,9,5
0.000000,0.750000,17,0,5
0.000000,0.750000,17,1,5
0.000000,0.750000,17,2,5
0.000000,0.750000,17,3,5
0.000000,0.750000,17,4,5
0.000000,0.750000,17,5,5
0.000000,0.750000,17,6,5
0.000000,0.750000,17,7,5
0.000000,0.750000,17,8,5
0.000000,0.750000,17,9,5
0.000000,0.760000,17,0,5
0.000000,0.760000,17,1,5
0.000000,0.760000,17,2,5
0.000000,0.760000,17,3,5
0.000000,0.760000,17,4,5
0.000000,0.760000,17,5,5
0.000000,0.760000,17,6,5
0.000000,0.760000,17,7,5
0.000000,0.760000,17,8,5
0.000000,0.760000,17,9,5
0.000000,0.770000,17,0,5
0.000000,0.770000,17,1,5
0.000000,0.770000,17,2,5
0.000000,0.770000,17,3,5
0.000000,0.770000,17,4,5
0.000000,0.770000,17,5,5
0.000000,0.770000,17,6,5
0.000000,0.770000,17,7,5
0.000000,0.770000,17,8,5
0.000000,0.770000,17,9,5
0.000000,0.780000,17,0,5
0.000000,0.780000,17,1,5
0.000000,0.780000,17,2,5
0.000000,0.780000,17,3,5
0.000000,0.780000,17,4,5
0.000000,0.780000,17,5,5
0.000000,0.780000,17,6,5
0.000000,0.780000,17,7,5
0.000000,0.780000,17,8,5
0.000000,0.780000,17,9,5
0.000000,0.790000,17,0,5
0.000000,0.790000,17,1,5
0.000000,0.790000,17,2,5
0.000000,0.790000,17,3,5
0.000000,0.790000,17,4,5
0.000000,0.790000,17,5,5
0.000000,0.790000,17,6,5
0.000000,0.790000,17,7,5
0.000000,0.790000,17,8,5
0.000000,0.790000,17,9,5
0.000000,0.800000,17,0,5
0.000000,0.800000,17,1,5
0.000000,0.800000,17,2,5
0.000000,0.800000,17,3,5
0.000000,0.800000,17,4,5
0.000000,0.800000,17,5,5
0.000000,0.800000,17,6,5
0.000000,0.800000,17,7,5
0.000000,0.800000,17,8,5
0.000000,0.800000,17,9,5
0.000000,0.810000,17,0,5
0.000000,0.810000,17,1,5
0.000000,0.810000,17,2,5
0.000000,0.810000,17,3,5
0.000000,0.810000,17,4,5
0.000000,0.810000,17,5,5
0.000000,0.810000,17,6,5
0.000000,0.810000,17,7,5
0.000000,0.810000,17,8,5
0.000000,0.810000,17,9,5
0.000000,0.820000,17,0,5
0.000000,0.820000,17,1,5
0.000000,0.820000,17,2,5
0.000000,0.820000,17,3,5
0.000000,0.820000,17,4,5
0.000000,0.820000,17,5,5
0.000000,0.820000,17,6,5
0.000000,0.820000,17,7,5
0.000000,0.820000,17,8,5
0.000000,0.820000,17,9,5
0.000000,0.830000,17,0,5
0.000000,0.830000,17,1,5
0.000000,0.830000,17,2,5
0.000000,0.830000,17,3,5
0.000000,0.830000,17,4,5
0.000000,0.830000,17,5,5
0.000000,0.830000,17,6,5
0.000000,0.830000,17,7,5
0.000000,0.830000,17,8,5
0.000000,0.830000,17,9,5
0.000000,0.840000,17,0,5
0.000000,0.840000,17,1,5
0.000000,0.840000,17,2,5
0.000000,0.840000,17,3,5
0.000000,0.840000,17,4,5
0.000000,0.840000,17,5,5
0.000000,0.840000,17,6,5
0.000000,0.840000,17,7,5
0.000000,0.840000,17,8,5
0.000000,0.840000,17,9,5
0.000000,0.850000,17,0,5
0.000000,0.850000,17,1,5
0.000000,0.850000,17,2,5
0.000000,0.850000,17,3,5
0.000000,0.850000,17,4,5
0.000000,0.850000,17,5,5
0.000000,0.850000,17,6,5
0.000000,0.850000,17,7,5
0.000000,0.850000,17,8,5
0.000000,0.850000,17,9,5
0.000000,0.860000,17,0,5
0.000000,0.860000,17,1,5
0.000000,0.860000,17,2,5
0.000000,0.860000,17,3,5
0.000000,0.860000,17,4,5
0.000000,0.860000,17,5,5
0.000000,0.860000,17,6,5
0.000000,0.860000,17,7,5
0.000000,0.860000,17,8,5
0.000000,0.860000,17,9,5
0.000000,0.870000,17,0,5
0.000000,0.870000,17,1,5
0.000000,0.870000,17,2,5
0.000000,0.870000,17,3,5
0.000000,0.870000,17,4,5
0.000000,0.870000,17,5,5
0.000000,0.870000,17,6,5
0.000000,0.870000,17,7,5
0.000000,0.870000,17,8,5
0.000000,0.870000,17,9,5
0.000000,0.880000,17,0,5
0.000000,0.880000,17,1,5
0.000000,0.880000,17,2,5
0.000000,0.880000,17,3,5
0.000000,0.880000,17,4,5
0.000000,0.880000,17,5,5
0.000000,0.880000,17,6,5
0.000000,0.880000,17,7,5
0.000000,0.880000,17,8,5
0.000000,0.880000,17,9,5
0.000000,0.890000,17,0,5
0.000000,0.890000,17,1,5
0.000000,0.890000,17,2,5
0.000000,0.890000,17,3,5
0.000000,0.890000,17,4,5
0.000000,0.890000,17,5,5
0.000000,0.890000,17,6,5
0.000000,0.890000,17,7,5
0.000000,0.890000,17,8,5
0.000000,0.890000,17,9,5
0.000000,0.900000,17,0,5
0.000000,0.900000,17,1,5
0.000000,0.900000,17,2,5
0.000000,0.900000,17,3,5
0.000000,0.900000,17,4,5
0.000000,0.900000,17,5,5
0.000000,0.900000,17,6,5
0.000000,0.900000,17,7,5
0.000000,0.900000,17,8,5
0.000000,0.900000,17,9,5
0.000000,0.910000,17,0,5
0.000000,0.910000,17,1,5
0.000000,0.910000,17,2,5
0.000000,0.910000,17,3,5
0.000000,0.910000,17,4,5
0.000000,0.910000,17,5,5
0.000000,0.910000,17,6,5
0.000000,0.910000,17,7,5
0.000000,0.910000,17,8,5
0.000000,0.910000,17,9,5
0.000000,0.920000,17,0,5
0.000000,0.920000,17,1,5
0.000000,0.920000,17,2,5
0.000000,0.920000,17,3,5
0.000000,0.920000,17,4,5
0.000000,0.920000,17,5,5
0.000000,0.920000,17,6,5
0.000000,0.920000,17,7,5
0.000000,0.920000,17,8,5
0.000000,0.920000,17,9,5
0.000000,0.930000,17,0,5
0.000000,0.930000,17,1,5
0.000000,0.930000,17,2,5
0.000000,0.930000,17,3,5
0.000000,0.930000,17,4,5
0.000000,0.930000,17,5,5
0.000000,0.930000,17,6,5
0.000000,0.930000,17,7,5
0.000000,0.930000,17,8,5
0.000000,0.930000,17,9,5
0.000000,0.940000,17,0,5
0.000000,0.940000,17,1,5
0.000000,0.940000,17,2,5
0.000000,0.940000,17,3,5
0.000000,0.940000,17,4,5
0.000000,0.940000,17,5,5
0.000000,0.940000,17,6,5
0.000000,0.940000,17,7,5
0.000000,0.940000,17,8,5
0.000000,0.940000,17,9,5
0.000000,0.950000,17,0,5
0.000000,0.950000,17,1,5
0.000000,0.950000,17,2,5
0.000000,0.950000,17,3,5
0.000000,0.950000,17,4,5
0.000000,0.950000,17,5,5
0.000000,0.950000,17,6,5
0.000000,0.950000,17,7,5
0.000000,0.950000,17,8,5
0.000000,0.950000,17,9,5
0.000000,0.960000,17,0,5
0.000000,0.960000,17,1,5
0.000000,0.960000,17,2,5
0.000000,0.960000,17,3,5
0.000000,0.960000,17,4,5
0.000000,0.960000,17,5,5
0.000000,0.960000,17,6,5
0.000000,0.960000,17,7,5
0.000000,0.960000,17,8,5
0.000000,0.960000,17,9,5
0.000000,0.970000,17,0,5
0.000000,0.970000,17,1,5
0.000000,0.970000,17,2,5
0.000000,0.970000,17,3,5
0.000000,0.970000,17,4,5
0.000000,0.970000,17,5,5
0.000000,0.970000,17,6,5
0.000000,0.970000,17,7,5
0.000000,0.970000,17,8,5
0.000000,0.970000,17,9,5
0.000000,0.980000,17,0,5
0.000000,0.980000,17,1,5
0.000000,0.980000,17,2,5
0.000000,0.980000,17,3,5
0.000000,0.980000,17,4,5
0.000000,0.980000,17,5,5
0.000000,0.980000,17,6,5
0.000000,0.980000,17,7,5
0.000000,0.980000,17,8,5
0.000000,0.980000,17,9,5
0.000000,0.990000,17,0,5
0.000000,0.990000,17,1,5
0.000000,0.990000,17,2,5
0.000000,0.990000,17,3,5
0.000000,0.990000,17,4,5
0.000000,0.990000,17,5,5
0.000000,0.990000,17,6,5
0.000000,0.990000,17,7,5
0.000000,0.990000,17,8,5
0.000000,0.990000,17,9,5
0.000000,0.000000,18,0,5
0.000000,0.000000,18,1,5
0.000000,0.000000,18,2,5
0.000000,0.000000,18,3,5
0.000000,0.000000,18,4,5
0.000000,0.000000,18,5,5
0.000000,0.000000,18,6,5
0.000000,0.000000,18,7,5
0.000000,0.000000,18,8,5
0.000000,0.000000,18,9,5
0.000000,0.010000,18,0,5
0.000000,0.010000,18,1,5
0.000000,0.010000,18,2,5
0.000000,0.010000,18,3,5
0.000000,0.010000,18,4,5
0.000000,0.010000,18,5,5
0.000000,0.010000,18,6,5
0.000000,0.010000,18,7,5
0.000000,0.010000,18,8,5
0.000000,0.010000,18,9,5
0.000000,0.020000,18,0,5
0.000000,0.020000,18,1,5
0.000000,0.020000,18,2,5
0.000000,0.020000,18,3,5
0.000000,0.020000,18,4,5
0.000000,0.020000,18,5,5
0.000000,0.020000,18,6,5
0.000000,0.020000,18,7,5
0.000000,0.020000,18,8,5
0.000000,0.020000,18,9,5
0.000000,0.030000,18,0,5
0.000000,0.030000,18,1,5
0.000000,0.030000,18,2,5
0.000000,0.030000,18,3,5
0.000000,0.030000,18,4,5
0.000000,0.030000,18,5,5
0.000000,0.030000,18,6,5
0.000000,0.030000,18,7,5
0.000000,0.030000,18,8,5
0.000000,0.030000,18,9,5
0.000000,0.040000,18,0,5
0.000000,0.040000,18,1,5
0.000000,0.040000,18,2,5
0.000000,0.040000,18,3,5
0.000000,0.040000,18,4,5
0.000000,0.040000,18,5,5
0.000000,0.040000,18,6,5
0.000000,0.040000,18,7,5
0.000000,0.040000,18,8,5
0.000000,0.040000,18,9,5
0.000000,0.050000,18,0,5
0.000000,0.050000,18,1,5
0.000000,0.050000,18,2,5
0.000000,0.050000,18,3,5
0.000000,0.050000,18,4,5
0.000000,0.050000,18,5,5
0.000000,0.050000,18,6,5
0.000000,0.050000,18,7,5
0.000000,0.050000,18,8,5
0.000000,0.050000,18,9,5
0.000000,0.060000,18,0,5
0.000000,0.060000,18,1,5
0.000000,0.060000,18,2,5
0.000000,0.060000,18,3,5
0.000000,0.060000,18,4,5
0.000000,0.060000,18,5,5
0.000000,0.060000,18,6,5
0.000000,0.060000,18,7,5
0.000000,0.060000,18,8,5
0.000000,0.060000,18,9,5
0.000000,0.070000,18,0,5
0.000000,0.070000,18,1,5
0.000000,0.070000,18,2,5
0.000000,0.070000,18,3,5
0.000000,0.070000,18,4,5
0.000000,0.070000,18,5,5
0.000000,0.070000,18,6,5
0.000000,0.070000,18,7,5
0.000000,0.070000,18,8,5
0.000000,0.070000,18,9,5
0.000000,0.080000,18,0,5
0.000000,0.080000,18,1,5
0.000000,0.080000,18,2,5
0.000000,0.080000,18,3,5
0.000000,0.080000,18,4,5
0.000000,0.080000,18,5,5
0.000000,0.080000,18,6,5
0.000000,0.080000,18,7,5
0.000000,0.080000,18,8,5
0.000000,0.080000,18,9,5
0.000000,0.090000,18,0,5
0.000000,0.090000,18,1,5
0.000000,0.090000,18,2,5
0.000000,0.090000,18,3,5
0.000000,0.090000,18,4,5
0.000000,0.090000,18,5,5
0.000000,0.090000,18,6,5
0.000000,0.090000,18,7,5
0.000000,0.090000,18,8,5
0.000000,0.090000,18,9,5
0.000000,0.100000,18,0,5
0.000000,0.100000,18,1,5
0.000000,0.100000,18,2,5
0.000000,0.100000,18,3,5
0.000000,0.100000,18,4,5
0.000000,0.100000,18,5,5
0.000000,0.100000,18,6,5
0.000000,0.100000,18,7,5
0.000000,0.100000,18,8,5
0.000000,0.100000,18,9,5
0.000000,0.110000,18,0,5
0.000000,0.110000,18,1,5
0.000000,0.110000,18,2,5
0.000000,0.110000,18,3,5
0.000000,0.110000,18,4,5
0.000000,0.110000,18,5,5
0.000000,0.110000,18,6,5
0.000000,0.110000,18,7,5
0.000000,0.110000,18,8,5
0.000000,0.110000,18,9,5
0.000000,0.120000,18,0,5
0.000000,0.120000,18,1,5
0.000000,0.120000,18,2,5
0.000000,0.120000,18,3,5
0.000000,0.120000,18,4,5
0.000000,0.120000,18,5,5
0.000000,0.120000,18,6,5
0.000000,0.120000,18,7,5
0.000000,0.120000,18,8,5
0.000000,0.120000,18,9,5
0.000000,0.130000,18,0,5
0.000000,0.130000,18,1,5
0.000000,0.130000,18,2,5
0.000000,0.130000,18,3,5
0.000000,0.130000,18,4,5
0.000000,0.130000,18,5,5
0.000000,0.130000,18,6,5
0.000000,0.130000,18,7,5
0.000000,0.130000,18,8,5
0.000000,0.130000,18,9,5
0.000000,0.140000,18,0,5
0.000000,0.140000,18,1,5
0.000000,0.140000,18,2,5
0.000000,0.140000,18,3,5
0.000000,0.140000,18,4,5
0.000000,0.140000,18,5,5
0.000000,0.140000,18,6,5
0.000000,0.140000,18,7,5
0.000000,0.140000,18,8,5
0.000000,0.140000,18,9,5
0.000000,0.150000,18,0,5
0.000000,0.150000,18,1,5
0.000000,0.150000,18,2,5
0.000000,0.150000,18,3,5
0.000000,0.150000,18,4,5
0.000000,0.150000,18,5,5
0.000000,0.150000,18,6,5
0.000000,0.150000,18,7,5
0.000000,0.150000,18,8,5
0.000000,0.150000,18,9,5
0.000000,0.160000,18,0,5
0.000000,0.160000,18,1,5
0.000000,0.160000,18,2,5
0.000000,0.160000,18,3,5
0.000000,0.160000,18,4,5
0.000000,0.160000,18,5,5
0.000000,0.160000,18,6,5
0.000000,0.160000,18,7,5
0.000000,0.160000,18,8,5
0.000000,0.160000,18,9,5
0.000000,0.170000,18,0,5
0.000000,0.170000,18,1,5
0.000000,0.170000,18,2,5
0.000000,0.170000,18,3,5
0.000000,0.170000,18,4,5
0.000000,0.170000,18,5,5
0.000000,0.170000,18,6,5
0.000000,0.170000,18,7,5
0.000000,0.170000,18,8,5
0.000000,0.170000,18,9,5
0.000000,0.180000,18,0,5
0.000000,0.180000,18,1,5
0.000000,0.180000,18,2,5
0.000000,0.180000,18,3,5
0.000000,0.180000,18,4,5
0.000000,0.180000,18,5,5
0.000000,0.180000,18,6,5
0.000000,0.180000,18,7,5
0.000000,0.180000,18,8,5
0.000000,0.180000,18,9,5
0.000000,0.190000,18,0,5
0.000000,0.190000,18,1,5
0.000000,0.190000,18,2,5
0.000000,0.190000,18,3,5
0.000000,0.190000,18,4,5
0.000000,0.190000,18,5,5
0.000000,0.190000,18,6,5
0.000000,0.190000,18,7,5
0.000000,0.190000,18,8,5
0.000000,0.190000,18,9,5
0.000000,0.200000,18,0,5
0.000000,0.200000,18,1,5
0.000000,0.200000,18,2,5
0.000000,0.200000,18,3,5
0.000000,0.200000,18,4,5
0.000000,0.200000,18,5,5
0.000000,0.200000,18,6,5
0.000000,0.200000,18,7,5
0.000000,0.200000,18,8,5
0.000000,0.200000,18,9,5
0.000000,0.210000,18,0,5
0.000000,0.210000,18,1,5
0.000000,0.210000,18,2,5
0.000000,0.210000,18,3,5
0.000000,0.210000,18,4,5
0.000000,0.210000,18,5,5
0.000000,0.210000,18,6,5
0.000000,0.210000,18,7,5
0.000000,0.210000,18,8,5
0.000000,0.210000,18,9,5
0.000000,0.220000,18,0,5
0.000000,0.220000,18,1,5
0.000000,0.220000,18,2,5
0.000000,0.220000,18,3,5
0.000000,0.220000,18,4,5
0.000000,0.220000,18,5,5
0.000000,0.220000,18,6,5
0.000000,0.220000,18,7,5
0.000000,0.220000,18,8,5
0.000000,0.220000,18,9,5
0.000000,0.230000,18,0,5
0.000000,0.230000,18,1,5
0.000000,0.230000,18,2,5
0.000000,0.230000,18,3,5
0.000000,0.230000,18,4,5
0.000000,0.230000,18,5,5
0.000000,0.230000,18,6,5
0.000000,0.230000,18,7,5
0.000000,0.230000,18,8,5
0.000000,0.230000,18,9,5
0.000000,0.240000,18,0,5
0.000000,0.240000,18,1,5
0.000000,0.240000,18,2,5
0.000000,0.240000,18,3,5
0.000000,0.240000,18,4,5
0.000000,0.240000,18,5,5
0.000000,0.240000,18,6,5
0.000000,0.240000,18,7,5
0.000000,0.240000,18,8,5
0.000000,0.240000,18,9,5
0.000000,0.250000,18,0,5
0.000000,0.250000,18,1,5
0.000000,0.250000,18,2,5
0.000000,0.250000,18,3,5
0.000000,0.250000,18,4,5
0.000000,0.250000,18,5,5
0.000000,0.250000,18,6,5
0.000000,0.250000,18,7,5
0.000000,0.250000,18,8,5
0.000000,0.250000,18,9,5
0.000000,0.260000,18,0,5
0.000000,0.260000,18,1,5
0.000000,0.260000,18,2,5
0.000000,0.260000,18,3,5
0.000000,0.260000,18,4,5
0.000000,0.260000,18,5,5
0.000000,0.260000,18,6,5
0.000000,0.260000,18,7,5
0.000000,0.260000,18,8,5
0.000000,0.260000,18,9,5
0.000000,0.270000,18,0,5
0.000000,0.270000,18,1,5
0.000000,0.270000,18,2,5
0.000000,0.270000,18,3,5
0.000000,0.270000,18,4,5
0.000000,0.270000,18,5,5
0.000000,0.270000,18,6,5
0.000000,0.270000,18,7,5
0.000000,0.270000,18,8,5
0.000000,0.270000,18,9,5
0.000000,0.280000,18,0,5
0.000000,0.280000,18,1,5
0.000000,0.280000,18,2,5
0.000000,0.280000,18,3,5
0.000000,0.280000,18,4,5
0.000000,0.280000,18,5,5
0.000000,0.280000,18,6,5
0.000000,0.280000,18,7,5
0.000000,0.280000,18,8,5
0.000000,0.280000,18,9,5
0.000000,0.290000,18,0,5
0.000000,0.290000,18,1,5
0.000000,0.290000,18,2,5
0.000000,0.290000,18,3,5
0.000000,0.290000,18,4,5
0.000000,0.290000,18,5,5
0.000000,0.290000,18,6,5
0.000000,0.290000,18,7,5
0.000000,0.290000,18,8,5
0.000000,0.290000,18,9,5
0.000000,0.300000,18,0,5
0.000000,0.300000,18,1,5
0.000000,0.300000,18,2,5
0.000000,0.300000,18,3,5
0.000000,0.300000,18,4,5
0.000000,0.300000,18,5,5
0.000000,0.300000,18,6,5
0.000000,0.300000,18,7,5
0.000000,0.300000,18,8,5
0.000000,0.300000,18,9,5
0.000000,0.310000,18,0,5
0.000000,0.310000,18,1,5
0.000000,0.310000,18,2,5
0.000000,0.310000,18,3,5
0.000000,0.310000,18,4,5
0.000000,0.310000,18,5,5
0.000000,0.310000,18,6,5
0.000000,0.310000,18,7,5
0.000000,0.310000,18,8,5
0.000000,0.310000,18,9,5
0.000000,0.320000,18,0,5
0.000000,0.320000,18,1,5
0.000000,0.320000,18,2,5
0.000000,0.320000,18,3,5
0.000000,0.320000,18,4,5
0.000000,0.320000,18,5,5
0.000000,0.320000,18,6,5
0.000000,0.320000,18,7,5
0.000000,0.320000,18,8,5
0.000000,0.320000,18,9,5
0.000000,0.330000,18,0,5
0.000000,0.330000,18,1,5
0.000000,0.330000,18,2,5
0.000000,0.330000,18,3,5
0.000000,0.330000,18,4,5
0.000000,0.330000,18,5,5
0.000000,0.330000,18,6,5
0.000000,0.330000,18,7,5
0.000000,0.330000,18,8,5
0.000000,0.330000,18,9,5
0.000000,0.340000,18,0,5
0.000000,0.340000,18,1,5
0.000000,0.340000,18,2,5
0.000000,0.340000,18,3,5
0.000000,0.340000,18,4,5
0.000000,0.340000,18,5,5
0.000000,0.340000,18,6,5
0.000000,0.340000,18,7,5
0.000000,0.340000,18,8,5
0.000000,0.340000,18,9,5
0.000000,0.350000,18,0,5
0.000000,0.350000,18,1,5
0.000000,0.350000,18,2,5
0.000000,0.350000,18,3,5
0.000000,0.350000,18,4,5
0.000000,0.350000,18,5,5
0.000000,0.350000,18,6,5
0.000000,0.350000,18,7,5
0.000000,0.350000,18,8,5
0.000000,0.350000,18,9,5
0.000000,0.360000,18,0,5
0.000000,0.360000,18,1,5
0.000000,0.360000,18,2,5
0.000000,0.360000,18,3,5
0.000000,0.360000,18,4,5
0.000000,0.360000,18,5,5
0.000000,0.360000,18,6,5
0.000000,0.360000,18,7,5
0.000000,0.360000,18,8,5
0.000000,0.360000,18,9,5
0.000000,0.370000,18,0,5
0.000000,0.370000,18,1,5
0.000000,0.370000,18,2,5
0.000000,0.370000,18,3,5
0.000000,0.370000,18,4,5
0.000000,0.370000,18,5,5
0.000000,0.370000,18,6,5
0.000000,0.370000,18,7,5
0.000000,0.370000,18,8,5
0.000000,0.370000,18,9,5
0.000000,0.380000,18,0,5
0.000000,0.380000,18,1,5
0.000000,0.380000,18,2,5
0.000000,0.380000,18,3,5
0.000000,0.380000,18,4,5
0.000000,0.380000,18,5,5
0.000000,0.380000,18,6,5
0.000000,0.380000,18,7,5
0.000000,0.380000,18,8,5
0.000000,0.380000,18,9,5
0.000000,0.390000,18,0,5
0.000000,0.390000,18,1,5
0.000000,0.390000,18,2,5
0.000000,0.390000,18,3,5
0.000000,0.390000,18,4,5
0.000000,0.390000,18,5,5
0.000000,0.390000,18,6,5
0.000000,0.390000,18,7,5
0.000000,0.390000,18,8,5
0.000000,0.390000,18,9,5
0.000000,0.400000,18,0,5
0.000000,0.400000,18,1,5
0.000000,0.400000,18,2,5
0.000000,0.400000,18,3,5
